id,regime,eta,alpha,theta,sigma,amenity,productivity,wage,employment,epsilon_j,markdown
753779987,reinverted,3.0,0.8,1.42,0.12,4.479890281090011,1.132634165147478,0.8248966002087279,0.0002958471718021996,11.751503221642759,1.0850954963921806
753780072,reinverted,3.0,0.8,1.42,0.12,1.4595115258263305,0.9388612149971997,1.193807462671737,1.7998307029076536e-5,11.36907896909092,1.0879578726402286
753780224,reinverted,3.0,0.8,1.42,0.12,-1.0688923768109302,0.586205288512292,0.6589941159526768,3.374682567940255e-5,11.736013268969213,1.0852078109560481
753780312,reinverted,3.0,0.8,1.42,0.12,2.119917077536867,0.7721270562255336,0.8918717230855001,2.924724892574324e-5,11.517070440677136,1.0868276359991773
753780371,reinverted,3.0,0.8,1.42,0.12,3.2759948475834566,0.4989012375447303,0.37079470037399265,0.0002553509809588896,10.517734884979628,1.0950775058447326
753780435,reinverted,3.0,0.8,1.42,0.12,-2.5025084061267293,1.334592825148065,1.1449065659768756,0.00012373836084115868,10.346307015525511,1.0966528441983614
753780566,reinverted,3.0,0.8,1.42,0.12,4.009304278155553,0.3790000874383473,0.5598972460187996,8.436706420861013e-6,11.154280643986791,1.0896516800963847
753780777,reinverted,3.0,0.8,1.42,0.12,1.9141738129367534,1.0560152668770573,0.9639954689593344,9.505355899915816e-5,11.573044660916938,1.0864076852115743
75378118x,reinverted,3.0,0.8,1.42,0.12,-0.6205752777403711,0.6286670067370581,0.88072335489877,1.1248941894041077e-5,11.792298020625806,1.0848011132563737
753781657,reinverted,3.0,0.8,1.42,0.12,-0.36896762610442774,0.8724607981066524,1.0973519563345093,1.9123201219965125e-5,11.544188391315771,1.086623672977501
753781681,reinverted,3.0,0.8,1.42,0.12,0.18709250243987785,0.6229062829206735,0.6859614633256197,3.4309272776407025e-5,9.600618661040114,1.104159954197333
753782174,reinverted,3.0,0.8,1.42,0.12,4.1445656809300555,1.863206471898513,1.1005333870153164,0.0008386086181682202,11.591712210875745,1.086268532362438
753782385,reinverted,3.0,0.8,1.42,0.12,4.02215735316226,0.8448446757863505,0.686741209764732,0.0001687341284331966,11.39425999289634,1.0877634879863582
753782596,reinverted,3.0,0.8,1.42,0.12,0.8375978675382048,1.4126454129438002,1.284720042817577,7.874259325065658e-5,7.556715181513507,1.1323326307767119
753782625,reinverted,3.0,0.8,1.42,0.12,3.4882245420623854,0.6401514720857655,0.8066193039833613,1.9123201220095948e-5,11.812059972950454,1.0846592382945899
753782799,reinverted,3.0,0.8,1.42,0.12,-1.0037833772551181,0.797277845632601,0.6177355282125947,0.0001462362446202117,5.736491423163343,1.1743225826089632
753782860,reinverted,3.0,0.8,1.42,0.12,-1.5441077118979447,0.9609369228866321,0.9100513472271382,7.818014618059888e-5,11.244473689805949,1.0889325750218601
753783054,reinverted,3.0,0.8,1.42,0.12,1.6080316527939984,0.9928174230009261,1.2658075236499937,1.7998307030066867e-5,11.758847863857456,1.0850423452686762
753783433,reinverted,3.0,0.8,1.42,0.12,0.01531788760036809,0.25564106858017566,0.35134338995498576,1.2373836083200198e-5,11.778716420179862,1.0848988942705804
753783679,reinverted,3.0,0.8,1.42,0.12,3.7607404233826585,1.112494007777865,0.9689858178178148,0.00011980123117475963,11.47782062720383,1.087124553735391
75378388x,reinverted,3.0,0.8,1.42,0.12,-17.214905578973607,1.2338481937136,0.9800272995732949,0.0001782957290118465,9.901151519114993,1.1009983533803536
753784241,reinverted,3.0,0.8,1.42,0.12,0.7687484797640872,1.163838571921664,1.6390098621517717,1.0686494798757931e-5,11.077457537874638,1.090273422089945
753784452,reinverted,3.0,0.8,1.42,0.12,3.620340246886554,0.9237544856571749,0.7003612912343207,0.00024185225071102887,11.735053383383685,1.0852147806516121
753785121,reinverted,3.0,0.8,1.42,0.12,3.0294013116848455,0.7871715642956497,0.8944795251932922,3.205948439667726e-5,11.810085035390571,1.0846733954076841
753785746,reinverted,3.0,0.8,1.42,0.12,-2.777024932550168,0.40097268615014525,0.5611359732838799,1.1248941893244863e-5,11.632703167993705,1.0859645419949686
753785770,reinverted,3.0,0.8,1.42,0.12,3.526296544803887,0.9823815336278697,0.95085793578149,7.08683339305624e-5,11.54877522198491,1.0865892686261953
753786546,reinverted,3.0,0.8,1.42,0.12,-17.463111840511154,0.7946148230192429,0.7068818596977454,0.00010236537123349586,10.15999293503186,1.098425265292457
753786570,reinverted,3.0,0.8,1.42,0.12,-3.213180692404175,0.5528064901840687,0.7567396309429221,1.2373836083137372e-5,11.207783986207208,1.089223703921368
753786618,reinverted,3.0,0.8,1.42,0.12,1.5353778943055452,0.9772285526094387,0.934178478295957,7.311812231420296e-5,10.714286792832318,1.093333323937995
75378759x,reinverted,3.0,0.8,1.42,0.12,-20.422648674387695,0.848216421145955,0.953380115336928,3.2621931489119994e-5,10.778998944516012,1.0927729935912802
753787805,reinverted,3.0,0.8,1.42,0.12,3.7856577643451916,1.0982985952335191,1.6301432499297632,8.436706420352919e-6,11.826694646080593,1.0845544786540509
753788218,reinverted,3.0,0.8,1.42,0.12,1.582606887985645,0.8128918176935033,0.7193370350018208,9.449111190274223e-5,8.193149875653722,1.1220531804222869
753788699,reinverted,3.0,0.8,1.42,0.12,3.9464713871922874,0.24111963695708782,0.39638744429571054,5.062023852123588e-6,11.830963384434508,1.0845239704921796
753788824,reinverted,3.0,0.8,1.42,0.12,-5.417609314534766,3.1105034851881728,1.6441069556823096,0.00014848603302467943,1.3963588919993863,1.7161482665592818
753788891,reinverted,3.0,0.8,1.42,0.12,2.214342591560206,0.9791348983816719,0.8867459941980493,9.786579447266689e-5,11.273897273691887,1.0887004711612498
753789341,reinverted,3.0,0.8,1.42,0.12,3.875107857426339,0.6578730261350794,0.6335701009099978,6.861854556021317e-5,10.087417477038946,1.0991334008209939
753789448,reinverted,3.0,0.8,1.42,0.12,3.708152254251702,1.8276303764799338,1.3261684461166028,0.00029809696020279973,11.43504960065442,1.0874504295934817
753789464,reinverted,3.0,0.8,1.42,0.12,4.279779957687134,1.4806528590483776,1.3569445085977814,9.392866481430384e-5,11.80178404930393,1.0847329518844213
753789667,reinverted,3.0,0.8,1.42,0.12,1.9273371106117438,1.2134619020791662,1.3229429992064814,3.937129662841007e-5,11.76103026709826,1.0850265646197275
753789675,reinverted,3.0,0.8,1.42,0.12,2.245829141332218,1.1859989682387275,0.8623423618239877,0.0002930349363210557,11.240980590193816,1.0889602105418064
753789878,reinverted,3.0,0.8,1.42,0.12,-2.2007868871220944,0.9735888229822648,1.1308699959993127,2.8684801828262832e-5,11.766749740165944,1.0849852356922733
753789923,reinverted,3.0,0.8,1.42,0.12,-20.39948334734162,1.325707681826054,0.5800590180715164,0.000708120892198201,1.93476106666548,1.5168596873429332
753790115,reinverted,3.0,0.8,1.42,0.12,3.95142276731977,1.1477050053151936,1.5926280971897064,1.1811388989132567e-5,11.828218774662451,1.0845435833620298
753790860,reinverted,3.0,0.8,1.42,0.12,-0.7182181635916524,1.2374127061917264,1.038194427654215,0.00014398645634737626,11.385040795354888,1.0878345557099804
753791011,reinverted,3.0,0.8,1.42,0.12,3.301765558724727,0.7170215557675471,0.7182206813597865,6.018183913009102e-5,11.784524655381913,1.084857050177523
753791652,reinverted,3.0,0.8,1.42,0.12,1.4979307242224247,1.257252399255891,1.4033122393997752,3.3184378586189775e-5,10.345346388131045,1.0966618189940238
753792786,reinverted,3.0,0.8,1.42,0.12,-0.5918426254188096,0.161725182237599,0.198210348729162,2.1935436692009992e-5,11.770369097272345,1.0849591029589496
753793017,reinverted,3.0,0.8,1.42,0.12,-2.3787378269183552,0.14611067039788805,0.26012925256660424,3.374682568072864e-6,11.62532752857437,1.086019081831635
753793113,reinverted,3.0,0.8,1.42,0.12,-0.38569391681708537,0.2719800803213856,0.31131371265589347,2.980969601847805e-5,10.79988644791061,1.092593566128972
753793201,reinverted,3.0,0.8,1.42,0.12,2.4089987327816336,0.9065625068337938,1.0652912011700375,2.6997460544215498e-5,11.686919327669143,1.0855657485058932
753793340,reinverted,3.0,0.8,1.42,0.12,4.046290170934489,0.569777678020037,0.6404134550550622,3.3746825685134256e-5,11.709642430664719,1.0853997042113979
753794191,reinverted,3.0,0.8,1.42,0.12,1.298651826382723,0.7509118673962921,0.6651876459586828,0.00010124047690210118,9.47718409657559,1.1055165743125464
753794319,reinverted,3.0,0.8,1.42,0.12,-19.370827720889125,1.1336057773198414,1.356388245525865,2.4747672754585688e-5,11.788013511245254,1.0848319353422902
753794562,reinverted,3.0,0.8,1.42,0.12,-13.024387589325245,0.6306229076391768,0.6948041182440722,3.712150824998762e-5,11.579511745336925,1.0863594270632957
753794888,reinverted,3.0,0.8,1.42,0.12,-2.2014496716558307,0.8595829675697567,0.7960211741028603,8.155482873534317e-5,9.592995577962732,1.1042427250041922
753794976,reinverted,3.0,0.8,1.42,0.12,-0.561771629881462,0.6941430174371966,0.8058905908535992,2.868480183368975e-5,11.694546840122653,1.085509940117484
753795370,reinverted,3.0,0.8,1.42,0.12,2.5311408853054718,1.1656465623310066,0.9469984708822895,0.00016985902259501886,11.50695031997826,1.0869039990781753
753796314,reinverted,3.0,0.8,1.42,0.12,3.2576361217380887,0.6237472133326939,0.8289833050937291,1.4623624462237728e-5,11.7600768624653,1.085033457833231
753796488,reinverted,3.0,0.8,1.42,0.12,2.1449111232014637,0.6812453970866184,0.6255104528920883,9.055398225092708e-5,11.033458122771234,1.0906334160036522
753796605,reinverted,3.0,0.8,1.42,0.12,3.4633983171261495,1.8946659569959867,1.7654321277394003,7.76176990690632e-5,9.228512667954547,1.108359823080965
753796613,reinverted,3.0,0.8,1.42,0.12,3.3699944940861046,1.3610201031479021,1.3223236532938405,6.749365136643591e-5,10.739513848152896,1.093114084505044
75379735x,reinverted,3.0,0.8,1.42,0.12,-0.039972773395843035,1.6363145722171426,1.9870912455008531,2.24978837872009e-5,11.177971440813195,1.0894616706881879
753797798,reinverted,3.0,0.8,1.42,0.12,-4.426269945244696,0.6343760033479027,0.6767271986375012,4.274597920627945e-5,11.013144944907639,1.0908005846651814
753798918,reinverted,3.0,0.8,1.42,0.12,2.2595909124924836,1.5380145489047408,1.9870912455008531,1.687341284029489e-5,11.812049876188356,1.0846593106600302
753799160,reinverted,3.0,0.8,1.42,0.12,2.687002152026003,1.4375427665486795,1.1393927004199786,0.00018898222381276517,11.040906723460273,1.090572271376512
753799400,reinverted,3.0,0.8,1.42,0.12,-3.3050866315292327,0.38786670283652674,0.5069866196805402,1.5748518650230696e-5,11.49431366845451,1.0869995398459016
753799523,reinverted,3.0,0.8,1.42,0.12,-3.7188858318757427,0.7016519243287042,1.356388245525865,2.2497883786969167e-6,11.80949891814922,1.0846775978329757
753799814,reinverted,3.0,0.8,1.42,0.12,1.4161022955058953,0.8637645640548568,0.8228578195001899,5.511981528096855e-5,6.214470282085517,1.1609147609704893
753799902,reinverted,3.0,0.8,1.42,0.12,-2.220037664050121,1.150650293414864,1.145630459294088,3.937129663035832e-5,5.316231216117191,1.1881031804952924
754281750,reinverted,3.0,0.8,1.42,0.12,-6.507585637553398,0.7758520933388094,0.7650860578075406,3.824640243855931e-5,4.841670180127377,1.2065402976238442
756900340,reinverted,3.0,0.8,1.42,0.12,4.281326903449329,1.4190294912930297,1.0083945189735506,0.00033184378588126833,11.515465656017277,1.0868397362183493
756900690,reinverted,3.0,0.8,1.42,0.12,0.35852111779005963,0.7821238502993747,0.7379924738735526,7.986748744327364e-5,11.32751501956373,1.0882806156754505
756901757,reinverted,3.0,0.8,1.42,0.12,-1.1993092769425047,0.16109338497754636,0.198210348729162,2.1372989599894653e-5,11.58082308875839,1.0863496482362043
756901781,reinverted,3.0,0.8,1.42,0.12,-1.6966529589474824,3.09714537706215,1.9870912455008531,0.0004527699111950517,7.618899630497246,1.1312525493835301
756901810,reinverted,3.0,0.8,1.42,0.12,0.1982904855810191,0.7325169600559102,0.5671991202724558,0.00019235690636919392,8.898642423594834,1.112376692128733
756901888,reinverted,3.0,0.8,1.42,0.12,3.0382022520710454,1.9857393102807295,1.6610114558861568,0.00014679869173472577,11.505199826246157,1.0869172213522755
756902856,reinverted,3.0,0.8,1.42,0.12,3.2359416491041464,2.571941669331086,1.8167125233623083,0.0002941598305225131,8.327693804969295,1.1200812642034559
756903015,reinverted,3.0,0.8,1.42,0.12,4.325477813110759,1.7514517271624122,0.9147973741171048,0.0014623624462953122,10.086605475899479,1.0991413813486965
756903023,reinverted,3.0,0.8,1.42,0.12,-3.164934607179018,2.800848253888585,1.4160419313803967,0.00023510288556752814,1.5707462845639364,1.6366400543660147
756903170,reinverted,3.0,0.8,1.42,0.12,3.2482120104142385,0.7546149693073883,0.8051619486034334,4.387087338784177e-5,11.775614468157725,1.0849212584790446
756903277,reinverted,3.0,0.8,1.42,0.12,-16.949292615348668,0.7046404326068371,0.8268394099438492,2.6997460547286738e-5,11.479864010233202,1.0871090458134867
756903496,reinverted,3.0,0.8,1.42,0.12,3.2332215303493865,1.815363344635281,1.4546002900190858,0.0001811079644895355,11.365322608669285,1.0879869436558902
75690371x,reinverted,3.0,0.8,1.42,0.12,-2.327250003648246,0.6606070359584393,0.7470707325701715,3.262193149145232e-5,11.614055878878098,1.0861025648945473
756903760,reinverted,3.0,0.8,1.42,0.12,2.2544197025889656,1.0423597999578056,0.8825033542011449,0.000133862408522978,10.65441678300003,1.093857788780666
756903832,reinverted,3.0,0.8,1.42,0.12,4.324545320824967,1.2214374069766887,0.7830849389785638,0.0005579475179228789,11.660060805184692,1.0857628460698374
756903883,reinverted,3.0,0.8,1.42,0.12,0.9177691228641149,1.0943984855399567,0.649913872627361,0.0007660529430040069,9.983174720974,1.1001685363573839
756904982,reinverted,3.0,0.8,1.42,0.12,2.6982944020307063,0.9064768098472148,0.7815438747953822,0.00012655059630423517,11.590167180999257,1.0862800324087978
756905264,reinverted,3.0,0.8,1.42,0.12,-4.016471179400772,0.44041766728766607,0.4783865962461725,3.993374373035403e-5,11.634943502742255,1.0859479893275208
756905352,reinverted,3.0,0.8,1.42,0.12,1.8776606067984865,1.0030213371398233,1.4046979355078242,1.1248941894946767e-5,11.741769318221179,1.0851660403895156
756905440,reinverted,3.0,0.8,1.42,0.12,0.5842363875816218,0.5541413734810923,0.8918717230855001,5.6244709464659905e-6,11.812119827902517,1.0846588093051517
756906072,reinverted,3.0,0.8,1.42,0.12,0.9113581844842508,0.674300298652202,0.6656440396793851,6.41189687870322e-5,11.502275267079504,1.0869393208543778
756906099,reinverted,3.0,0.8,1.42,0.12,2.9856612601192696,1.137797225498063,0.7660489571235429,0.00034984209290098606,7.403197755094613,1.1350767645389233
756907008,reinverted,3.0,0.8,1.42,0.12,0.21726170767119213,1.0612173925188488,0.9556968149426351,9.955313575443775e-5,10.97695530158224,1.0910999427915915
756907120,reinverted,3.0,0.8,1.42,0.12,1.1965428576415709,0.8283498058243218,1.1809042574393254,1.0124047704210582e-5,11.270348817263761,1.0887283984030924
756907278,reinverted,3.0,0.8,1.42,0.12,3.197245466951814,1.252738719864509,0.9001783864965835,0.00028684801830288447,9.380373266746716,1.1066055658515195
75690734x,reinverted,3.0,0.8,1.42,0.12,-23.63045930844195,0.7381441228441843,0.7677091699081378,4.7808003058405776e-5,10.633084145397056,1.0940460910800645
75690750x,reinverted,3.0,0.8,1.42,0.12,1.7250149126929237,1.5433308792516496,1.977941348796235,1.7435859936473956e-5,11.587994774018565,1.0862962073681721
756907542,reinverted,3.0,0.8,1.42,0.12,-5.059818816232294,0.5292457002842343,0.7229566433470757,1.2373836083828527e-5,10.925428066591307,1.091529594438307
756907753,reinverted,3.0,0.8,1.42,0.12,3.206014545346652,1.805882312954723,1.460011096642934,0.00017548349353948436,11.748269700671806,1.0851189175494342
756908086,reinverted,3.0,0.8,1.42,0.12,3.316359717225505,0.14794798434712744,0.198210348729162,1.4061177366574803e-5,11.785504593960592,1.0848499945019277
756908254,reinverted,3.0,0.8,1.42,0.12,2.801547985074484,1.938780426011898,1.1812103864158296,0.000530950057394052,6.496182244293839,1.1539365680324605
756908334,reinverted,3.0,0.8,1.42,0.12,3.560025564654463,0.5584602606902306,0.607142714301818,3.993374372248635e-5,11.766419588689919,1.0849876202750084
756908692,reinverted,3.0,0.8,1.42,0.12,4.08433585413309,1.4830893295202057,0.9751130754012619,0.0004921412078446859,11.676837977678062,1.0856396228081302
756909054,reinverted,3.0,0.8,1.42,0.12,-1.3242631701067473,0.9742050126626659,1.2463334963203663,1.4623624462183364e-5,7.862371790874953,1.1271880835196062
756909177,reinverted,3.0,0.8,1.42,0.12,3.9490719092077753,0.41913250382421785,0.5871488914525804,1.1248941895028999e-5,11.78468164001359,1.0848559197903667
756909206,reinverted,3.0,0.8,1.42,0.12,1.2146549684657926,0.14106975201224747,0.19949762320175127,1.0686494798880171e-5,11.665009662602152,1.085726461350991
756909492,reinverted,3.0,0.8,1.42,0.12,2.0535918559897604,0.8122062145873358,1.011613728479196,2.024809540865402e-5,11.786764813257115,1.0848409224959892
756910338,reinverted,3.0,0.8,1.42,0.12,-21.106113190118474,0.7735941831918957,0.5837186025090955,7.311812339937603e-5,2.5964093099847876,1.3851472863521117
75691040x,reinverted,3.0,0.8,1.42,0.12,-1.9995908513880247,0.4171528649537616,0.6689037923141252,5.62447094700614e-6,11.274493963367144,1.0886957767904422
756910426,reinverted,3.0,0.8,1.42,0.12,2.5469876956243427,0.590697811448668,0.9166459139891209,6.749365135475666e-6,11.808871673038613,1.0846820956047094
756910450,reinverted,3.0,0.8,1.42,0.12,3.437372980872028,0.652048385035489,0.7070974045501534,4.0496190818152566e-5,11.806581959635192,1.084698518455116
756911912,reinverted,3.0,0.8,1.42,0.12,3.5970578172968195,1.734781274871811,1.3887911365017716,0.00018448264705484989,11.772231866079064,1.0849456595296458
756912026,reinverted,3.0,0.8,1.42,0.12,-7.608331795917915,0.9947666203676176,0.7381189230733868,0.00023735267393229192,8.847114435896115,1.1130312043825972
756912034,reinverted,3.0,0.8,1.42,0.12,2.8560672670117158,0.21959317648892263,0.198210348729162,0.00010011558284465901,11.443564753643328,1.087385357755906
756912499,reinverted,3.0,0.8,1.42,0.12,-12.029648774099323,1.209112087114829,0.9832885406795577,0.00016873412840173632,11.459054815620604,1.087267232428004
756912747,reinverted,3.0,0.8,1.42,0.12,-1.8019930251700012,0.7375926767159621,0.6128468915748333,0.00013273751435444463,8.583985305289666,1.1164960055772433
756912800,reinverted,3.0,0.8,1.42,0.12,-0.08443004017464396,1.020016177149533,0.7685315149846382,0.00023622777977329675,10.292162124782097,1.0971613143940027
756912886,reinverted,3.0,0.8,1.42,0.12,2.5194398708706878,0.7768167782339053,0.7738845547374861,4.499576757855693e-5,6.405714548880661,1.1561106091083533
756912915,reinverted,3.0,0.8,1.42,0.12,2.710997511220242,0.7402206992679903,0.7327028713594108,6.355652169375205e-5,11.64050297971826,1.0859069407689979
756913221,reinverted,3.0,0.8,1.42,0.12,-3.829217176454847,0.7783279618524349,0.8905204035816663,3.093459021241037e-5,11.767663679746397,1.0849786352851947
756913272,reinverted,3.0,0.8,1.42,0.12,-4.814426704125256,0.7869705658667707,0.8541870263510468,3.993374373225019e-5,11.527655016298583,1.0867479117466763
756913440,reinverted,3.0,0.8,1.42,0.12,2.271557301430592,1.987972163004532,1.3824479796679348,0.0003577163522294926,10.630400503205736,1.0940698329943859
756913459,reinverted,3.0,0.8,1.42,0.12,4.505061958847873,0.8118410715519138,0.7664522620266017,8.099238163479755e-5,11.81378293833339,1.0846468912811322
756913619,reinverted,3.0,0.8,1.42,0.12,3.8699452674814028,1.0606671961479275,0.8742267437389011,0.0001563602923236048,11.206532754801621,1.0892336659232567
756914304,reinverted,3.0,0.8,1.42,0.12,0.4240787242494589,0.4797123321762437,0.5010220662104445,4.78080030513342e-5,11.176951396632617,1.0894698352451706
756914494,reinverted,3.0,0.8,1.42,0.12,6.231012865989918,0.15341815693267946,0.198210348729162,1.6873412841700695e-5,11.809331834401874,1.0846787958897801
756914515,reinverted,3.0,0.8,1.42,0.12,4.143536679559011,0.3049167578601985,0.41187130475052386,1.3498730272053085e-5,11.7914807548497,1.084806990808912
756915024,reinverted,3.0,0.8,1.42,0.12,-19.140643333750155,0.4953883976938274,0.5821940532718564,2.6997461183973412e-5,11.704475865251524,1.0854374011713603
756915075,reinverted,3.0,0.8,1.42,0.12,2.1138160553452123,0.7204141331548349,0.7902245698362443,3.824640243936846e-5,11.808033310511831,1.0846881079772848
756915278,reinverted,3.0,0.8,1.42,0.12,2.3046327533418443,1.2206328023556055,1.2800982678599588,4.7808003048833566e-5,11.763610108652214,1.0850079177024485
756915606,reinverted,3.0,0.8,1.42,0.12,0.9872602806851399,1.724777354947637,1.0033556884711878,0.00022835352045160685,2.3218140379535996,1.4306977146547792
756916174,reinverted,3.0,0.8,1.42,0.12,3.5638935487637498,0.7071225204067936,0.9263786748781552,1.5748518651000276e-5,11.827355834996396,1.0845497517747005
756916318,reinverted,3.0,0.8,1.42,0.12,3.816499970081729,0.6745343168999997,0.49796169788015165,0.0002755990763975391,11.657042001228742,1.0857850559253877
756917089,reinverted,3.0,0.8,1.42,0.12,2.8135534397675803,0.9395418521891807,0.9351140180877798,6.186918041138765e-5,11.655638404637077,1.0857953863429874
756917708,reinverted,3.0,0.8,1.42,0.12,3.4951930824504474,0.9500739872763198,0.7420211992487644,0.0002081054250312496,11.680230347030752,1.0856147499055284
756917804,reinverted,3.0,0.8,1.42,0.12,2.6785950067399904,0.5015089922290188,0.596232785077107,2.5310119260359533e-5,11.505575935340945,1.0869143800901233
756917863,reinverted,3.0,0.8,1.42,0.12,1.6254010468814264,0.7112141646144932,0.6502118504502887,9.392866481947021e-5,11.445628199638604,1.0873696037087397
756918225,reinverted,3.0,0.8,1.42,0.12,2.7541396481401996,1.5469487296195725,0.983778035171741,0.00046120661762615603,7.295014001415192,1.1370799288124747
756918751,reinverted,3.0,0.8,1.42,0.12,0.22397448287741328,0.34959880888640016,0.8918717230855001,5.624470946672661e-7,11.829789070138194,1.084532360980492
756918831,reinverted,3.0,0.8,1.42,0.12,3.0005707801142116,0.877371790504289,0.7219914050043948,0.00015748518652366317,11.183288797913134,1.0894191340374404
75691884x,reinverted,3.0,0.8,1.42,0.12,-5.648843632380888,1.2820772221414416,1.2411882046643314,2.812235473391056e-5,3.257906330322206,1.3069455959162277
756918938,reinverted,3.0,0.8,1.42,0.12,-0.08303968842719228,1.0259727915125647,1.0854776393222734,4.555821466858532e-5,11.64039622248502,1.0859077286448688
756918946,reinverted,3.0,0.8,1.42,0.12,3.495089975005782,0.6565839025800098,0.8600191412954191,1.5748518653507456e-5,11.80086577505185,1.084739545306421
756919172,reinverted,3.0,0.8,1.42,0.12,-0.12193781567410895,0.7414691168300966,0.6056014374798474,0.0001631096574405073,11.118850936409716,1.0899373510553512
75691921x,reinverted,3.0,0.8,1.42,0.12,3.771316690852324,0.5273575217740746,0.7122586441153604,1.3498730274034895e-5,11.774951301349638,1.0849260412555066
756919412,reinverted,3.0,0.8,1.42,0.12,1.7511622348941567,0.622723386249003,0.578800302760274,8.211727560435634e-5,10.133869033571903,1.0986789938459989
756920077,reinverted,3.0,0.8,1.42,0.12,2.685540264458655,1.001385390571597,0.8318102669133415,0.0001524231626518251,11.584697713304015,1.0863207676840447
756920376,reinverted,3.0,0.8,1.42,0.12,2.4856135116006057,1.1268831925936216,0.740865578310369,0.0004780800304952228,10.86718128333816,1.0920201820441908
75692051x,reinverted,3.0,0.8,1.42,0.12,3.860008501025678,0.8424200748895692,0.7361481158977193,0.00011811388990267611,11.53903982418475,1.0866623233160262
756920528,reinverted,3.0,0.8,1.42,0.12,4.173991624729259,0.37709086129184566,0.5137956681009858,1.293628317959004e-5,11.814970994169727,1.0846383796027486
756920915,reinverted,3.0,0.8,1.42,0.12,2.493435853581751,1.1929021841432041,1.0456427391538679,0.00011417676022947434,11.027815567736553,1.0906797900144107
756921707,reinverted,3.0,0.8,1.42,0.12,-5.258564347485907,0.2755855434026397,0.4140833151924671,7.874259325676004e-6,11.59814833405629,1.0862206596430264
756922064,reinverted,3.0,0.8,1.42,0.12,-6.352023848434562,0.36826103056905035,0.35674870341011927,7.03058868413188e-5,11.442632544451458,1.0873924768723697
756922128,reinverted,3.0,0.8,1.42,0.12,3.2651437809831,1.0501114712460455,1.0524366902202973,5.96193920367983e-5,11.586331734089505,1.0863085938630415
756922427,reinverted,3.0,0.8,1.42,0.12,-0.19263849263690178,0.7834586266107231,0.9550459984892281,2.249788378607727e-5,11.721632268562487,1.0853123504549795
756922435,reinverted,3.0,0.8,1.42,0.12,4.008529287905084,0.9607533336000809,0.8328908972388307,0.0001226134666429831,11.468545846929091,1.0871950126325534
756922945,reinverted,3.0,0.8,1.42,0.12,-5.388113292561973,0.4321630147531589,0.4183645491295676,6.974343974604994e-5,11.124496571090415,1.0898917082323287
75692350x,reinverted,3.0,0.8,1.42,0.12,-0.5725574129847946,0.17935972388206972,0.198210348729162,3.6559061157323116e-5,11.573692548254066,1.086402848168872
756923737,reinverted,3.0,0.8,1.42,0.12,0.2863116943231444,1.4447805841630348,0.9893598742615086,0.00017323370516002763,3.515730938091501,1.2844358733956034
756923884,reinverted,3.0,0.8,1.42,0.12,3.075775054063787,1.5296538750505992,1.2030718511882914,0.0002013560598955435,11.740470085049301,1.0851754651011318
756924430,reinverted,3.0,0.8,1.42,0.12,-0.7565607294520327,0.2818840803474155,0.3689588479497177,1.574851871744505e-5,11.693803629334983,1.0855153747828814
756924449,reinverted,3.0,0.8,1.42,0.12,0.3012123740993504,0.6383705985660478,0.6580476607030207,5.00577914262592e-5,10.668264277793224,1.093735960598724
756924641,reinverted,3.0,0.8,1.42,0.12,2.2800265908528945,0.824163062734695,0.6223212963352825,0.0002396024623070666,10.908648285266928,1.09167038608721
756924828,reinverted,3.0,0.8,1.42,0.12,-1.6909713606055543,1.9552994648923325,1.9870912455008531,5.568226237001336e-5,11.623319629562474,1.0860339414100446
756925214,reinverted,3.0,0.8,1.42,0.12,3.0245684233507064,0.9284352311176225,1.288259202821009,1.1811388988571422e-5,11.81688956979322,1.0846246378197726
756925724,reinverted,3.0,0.8,1.42,0.12,3.285957078809899,0.8439203856829505,0.8561968881842864,5.6244709467750416e-5,11.671007946947267,1.085682402457927
756925791,reinverted,3.0,0.8,1.42,0.12,2.7473667580898113,1.0324180541701882,1.0176986709436402,6.411896879375289e-5,11.298812536101199,1.088504875782731
756925804,reinverted,3.0,0.8,1.42,0.12,3.0425367686170177,0.6638348561829415,0.6121231400168134,9.055398224721061e-5,11.627494422287244,1.0860030513610248
756926751,reinverted,3.0,0.8,1.42,0.12,-4.13125176379047,1.6161521670031547,1.330542993042258,0.0001496109271908551,9.985004274012864,1.1001501824693873
756927404,reinverted,3.0,0.8,1.42,0.12,-20.76040380098868,0.4598089848762907,0.637051210524044,1.1811388988446328e-5,11.592715153303642,1.0862610688502101
756928554,reinverted,3.0,0.8,1.42,0.12,3.0857637637074533,0.27100315746200543,0.36541965250648745,1.3498730272388735e-5,11.532194489424809,1.0867137647493732
756928685,reinverted,3.0,0.8,1.42,0.12,-2.4612480251093127,0.49678978265829404,0.6824169873524637,1.237383608283303e-5,11.701575246754386,1.0854585796281886
756928714,reinverted,3.0,0.8,1.42,0.12,-1.6944856292873398,1.082956705542497,1.7391498316648868,5.6244709468524255e-6,11.487802358363892,1.0870488513646765
756928781,reinverted,3.0,0.8,1.42,0.12,-3.381607392231395,0.4761058043597063,0.48713646977304265,5.1745132714614e-5,10.566661217764326,1.0946372727762703
756929012,reinverted,3.0,0.8,1.42,0.12,3.9930110613945846,1.2056350901794322,0.8678536048358211,0.0003132830317361155,11.715252742574247,1.0853588071869686
