id,alpha,theta,sigma,eta,n_origins,pearson_correlation,covariance_population,epsilon_weighted,epsilon_origin_mean,epsilon_composition_gap,omega_max,epsilon_origin_sd,amenity,productivity,employment,wage,markdown
74039966x,0.8,1.42,0.12,0.4,128,-0.9322927242013557,-0.0005206179174871732,11.765161909472248,11.831801002910607,-0.06663909343835961,0.7208212952423634,0.008629786582452737,0.5023179679944092,0.9880372380890592,9.055398224881844e-5,0.8932566395093053,1.084996705331772
740399678,0.8,1.42,0.12,0.4,128,-0.8092164362252295,-0.00012622090975769747,11.809247259265124,11.825403535714111,-0.016156276448986873,0.08262896786019401,0.012346638643671632,0.6159447909188254,0.7023042076385773,7.143078102400698e-5,0.665977669932787,1.0846794023400124
742231350,0.8,1.42,0.12,0.4,128,-0.7923248429840731,-3.073616327929305e-6,11.832835799680947,11.833229222570917,-0.0003934228899709069,0.18857213047100507,0.0001927328888525524,1.4047262090357544,0.22565151644533896,2.249788378873112e-6,0.42735520064098076,1.0845105955097394
742452807,0.8,1.42,0.12,0.4,128,-0.999991187159872,-0.008889720293341678,10.686383509807376,11.824267707355107,-1.1378841975477307,0.9970000802723866,0.10167579287356257,-1.6872730766949031,2.4229852031320074,0.00014173666787377343,1.9870912454815348,1.0935770271656688
743950293,0.8,1.42,0.12,0.4,128,-0.8895759795363504,-0.0012191288840908599,11.671007722236496,11.827056219400124,-0.1560484971636278,0.3699866296353213,0.030614041515466178,0.3675588872131215,0.6828116669014658,8.60544054911233e-5,0.6232415261282414,1.0856824041076354
743950496,0.8,1.42,0.12,0.4,128,-0.9999959121555803,-0.006096146363087528,11.046508444422845,11.826815178898054,-0.780306734475209,0.9684199434596464,0.0717936279531582,0.0057368269821420495,1.211624932781877,0.0001181138898890624,1.0334386902495056,1.0905263418781779
743950509,0.8,1.42,0.12,0.4,128,-0.7574054137140226,-4.194027288228632e-5,11.822325026955184,11.827693381884117,-0.005368354928933172,0.0814674743886805,0.0052659231537227355,0.9483876282607226,1.1694114010895116,0.00014848603300747767,0.9580301712441637,1.0845857306172835
743950605,0.8,1.42,0.12,0.4,128,-0.9763753514805941,-0.0020088867629344705,11.568108801705083,11.825246307360697,-0.25713750565561355,0.4732857322866828,0.04261996994345641,0.08781937327124414,0.9655181831635585,0.0001243008079315312,0.8182216559765642,1.0864445534824676
743950664,0.8,1.42,0.12,0.4,128,-0.8904011960288,-0.00019665069416716744,11.806323771102965,11.83149505995636,-0.025171288853394813,0.2659279851807099,0.007022709136411348,-0.05864677409154963,0.6284090394600523,1.6873412841189754e-5,0.7952522722342537,1.0847003706985903
743950808,0.8,1.42,0.12,0.4,128,-0.8251178852496704,-0.0020451360037589943,11.563700685643767,11.825478094124913,-0.26177740848114617,0.5381559853937433,0.04736507755065663,-1.5172398587351272,0.9586346921483756,1.4623624462987119e-5,1.2463334963082495,1.0864775063956378
743951544,0.8,1.42,0.12,0.4,128,-0.9848146228793133,-0.003604626216431889,11.353342448318779,11.814734604022059,-0.4613921557032796,0.33919431009442774,0.09554617428433976,1.0677030983330278,0.7687749245363014,0.0003886509424463317,0.5178922252448406,1.0880797883576638
743951587,0.8,1.42,0.12,0.4,128,-0.8660172453330488,-0.014832594786585555,9.89312675377508,11.791698886458033,-1.8985721326829523,0.7005316995620753,0.26868034877162034,0.40301006659728167,1.4185749979327342,0.000768302731322075,0.8240237179720404,1.1010802777411512
743952918,0.8,1.42,0.12,0.4,128,-0.7415632424568934,-1.1456166124823028e-5,11.830691520029156,11.83215790929313,-0.0014663892639745768,0.10855077213524089,0.0012273611207399792,1.0192331197000097,0.672525240886756,3.093459020956423e-5,0.7540369919279236,1.0845259128181153
74395311x,0.8,1.42,0.12,0.4,128,-0.9880067409643525,-0.0007162331626820124,11.73433115641152,11.826009001234818,-0.09167784482329822,0.27558811922296084,0.029398325500648723,-0.057543667991025074,0.6127300869411859,2.4747672168262838e-5,0.7178891774808203,1.0852200254680566
743953267,0.8,1.42,0.12,0.4,128,-0.8835116572429668,-0.0005355558643402156,11.758608082341896,11.82715923297744,-0.06855115063554429,0.218943086104109,0.022480293851801714,0.4551145565242182,0.5474414586909047,3.093459020909117e-5,0.6134996217713763,1.0850440794520329
743953953,0.8,1.42,0.12,0.4,128,-0.891819192422302,-0.0014027133423924925,11.575585775815961,11.755133083642201,-0.1795473078262404,0.13201062261747157,0.11260340710645513,-0.3671302321792218,1.00369693649016,0.00018841977673198903,0.7827172865048443,1.086388716680691
743954331,0.8,1.42,0.12,0.4,128,-0.8234335566993031,-0.0002099354457362802,11.801460309148995,11.828332046203231,-0.026871737054236178,0.12178191775120967,0.01205989599583858,-0.14389937626208818,0.6302790355645886,3.4309272775285764e-5,0.692053493742968,1.0847352762966764
743954358,0.8,1.42,0.12,0.4,128,-0.9623748103287526,-0.0011565283057300454,11.674202629110956,11.822238252244404,-0.1480356231334472,0.3209243546671433,0.03794356476669698,0.4903367997141614,1.5617803102221652,0.00030709611371189225,1.1053110970740918,1.0856589551997655
743954649,0.8,1.42,0.12,0.4,128,-0.7702284990999793,-0.007742920300825688,10.688528586383285,11.679622384888974,-0.9910937985056893,0.20502288357600962,0.4183831496003979,-0.016254276861818982,2.5382437996791944,0.0009679714499687969,1.417528418260631,1.093558247229086
74395530x,0.8,1.42,0.12,0.4,128,-0.6595736585683439,-4.035692354725074e-5,11.822981534243995,11.828147220458044,-0.005165686214049003,0.12310626719618019,0.004582786827510808,-0.19451189872232613,0.6589586832949729,2.418522507344512e-5,0.7760666539822375,1.0845810337353237
743955393,0.8,1.42,0.12,0.4,128,-0.9997630736155346,-0.0050957744131088275,11.175207318850683,11.827466443728614,-0.652259124877931,0.9521140662035799,0.0610490621283031,-0.7860364600309304,1.1846768029481947,3.374682568077694e-5,1.2994075709951063,1.089483798507538
743955449,0.8,1.42,0.12,0.4,128,-0.9190304084536753,-0.00577763612322959,10.995425635143462,11.734963058916849,-0.7395374237733865,0.12311620507652508,0.3028889406726101,0.21502813323460257,1.8743569172227836,0.0007075584451572986,1.117143807763173,1.0909469113049894
743955457,0.8,1.42,0.12,0.4,128,-0.991264718094199,-0.009469335663354624,10.594154073277238,11.806229038186633,-1.2120749649093945,0.5293145705241731,0.19248326005776104,-0.9760939173507716,0.49510467465175345,3.149703730282785e-5,0.5481294964743014,1.0943916798909321
743956302,0.8,1.42,0.12,0.4,128,-0.9924103759823444,-0.0040329769362208775,11.302192972977211,11.818414020813483,-0.5162210478362717,0.7074575579013254,0.0656140134712051,-0.025532400902254566,1.2149610037160266,0.00019460669476821198,0.9395585231658682,1.0884784043584226
743956759,0.8,1.42,0.12,0.4,128,-0.9528396206412509,-0.0002726492197832394,11.790115969605536,11.825015069737784,-0.034899100132248506,0.1217786895124532,0.016389827915245188,0.4666488822341077,0.8314260600937933,7.255567522340015e-5,0.7858611509995711,1.0848168077886564
743956919,0.8,1.42,0.12,0.4,128,-0.9973179101896407,-0.01558144728527909,9.820389102250683,11.814814354766405,-1.9944252525157218,0.961951701345034,0.18520518877161038,-0.4227991375796591,1.925576311940481,0.0003543416696425686,1.304893226472615,1.1018289590756456
743957006,0.8,1.42,0.12,0.4,128,-0.9999730071762185,-0.016964019334019885,9.643735650542714,11.81513012529726,-2.171394474754546,0.9648252226591446,0.2005402418790367,-0.04214924574114794,0.9878969602342309,0.00012936283178239874,0.8175490794870937,1.1036942566902197
743957030,0.8,1.42,0.12,0.4,128,-0.8078748026799981,-0.0009245894934105147,11.673571732537257,11.791919187693802,-0.11834745515654532,0.1577503955744972,0.06877180986471496,1.3919756673976689,1.3754275502138507,0.001028715736256593,0.7643569902723659,1.085663584626181
743957161,0.8,1.42,0.12,0.4,128,-0.8823985447675138,-0.0031319161343753557,11.375345074445361,11.776230339645407,-0.40088526520004564,0.4311182714996539,0.09386919800776987,-0.9993311053222957,1.8382332862031705,0.0001940442476784426,1.4231169909119945,1.0879094210729918
74395733x,0.8,1.42,0.12,0.4,128,-0.9944619136355628,-0.0001886997466328878,11.808086989315825,11.832240556884834,-0.02415356756900877,0.3773357623354586,0.004556636586379946,0.23357424665692772,0.4624992069336597,1.0124047705163003e-5,0.6482586214082061,1.0846877229905927
743957591,0.8,1.42,0.12,0.4,128,-0.6967225738404913,-0.015651715125889004,9.708980019159634,11.712399555273429,-2.0034195361137943,0.3274089719578081,0.6346943861913102,0.28616160877528096,1.091135752598752,0.00040046233141217123,0.7207834749169082,1.1029974310408104
743957735,0.8,1.42,0.12,0.4,128,-0.8957628750764951,-0.0010073347727031481,11.700162263965336,11.829101114871337,-0.12893885090600143,0.5625433719994551,0.021504422075150634,0.5857806361967307,0.9697064791676111,0.00010011558285635231,0.8588858474215143,1.0854689001262694
743958172,0.8,1.42,0.12,0.4,128,-0.9995354713784407,-0.004746472630645085,11.220067736118914,11.827616232841484,-0.6075484967225702,0.9394296215140481,0.05766111025570978,1.4280254332044864,0.4975162469740916,0.00012261346664559894,0.4217298769189257,1.0891260216532264
743958324,0.8,1.42,0.12,0.4,128,-0.8488965669942895,-4.663075323964893e-5,11.826542100049915,11.83251083646459,-0.005968736414674325,0.2590098810778024,0.002109244782541805,-0.04012344238477727,0.5609489900371014,5.6244709467485e-6,0.8844394303660174,1.0845555692898416
743958658,0.8,1.42,0.12,0.4,128,-0.9698496444473802,-0.001648352922337572,11.605876704510239,11.816865878569445,-0.2109891740592058,0.34429061552328977,0.05186161240810279,-0.5054214043763168,0.743881963367531,3.543416696741585e-5,0.8104707594802983,1.086163245178314
743958973,0.8,1.42,0.12,0.4,128,-0.9798923090663371,-5.5543254346564345e-5,11.825555364653304,11.832664901209663,-0.007109536556358265,0.27029431913516655,0.0021169828236950157,0.16574385806732292,0.5241388476771808,6.186918042122154e-6,0.81079248196799,1.0845626246856033
743959167,0.8,1.42,0.12,0.4,128,-0.8989706841702028,-6.980521937863509e-6,11.832164915211958,11.83305842202001,-0.0008935068080511144,0.1783874838378261,0.0004255408716814589,1.46193960029286,0.30250822677773154,7.874259326111674e-6,0.4459358615384147,1.0845153872656352
743960336,0.8,1.42,0.12,0.4,128,-0.9961190855509588,-0.0028679397712465604,11.456891355213331,11.823987645932894,-0.3670962907195623,0.6198276769681376,0.052676055419778885,0.3230624860910449,0.7667119858738963,8.54919584007273e-5,0.6997085610250104,1.0872837115231053
743960731,0.8,1.42,0.12,0.4,128,-0.9999525080886065,-0.015481410187389627,9.833058997866265,11.814679501852137,-1.9816205039858712,0.9191394011924164,0.1917137075905045,-1.1338453617368214,0.7512946343919511,3.7121508251160314e-5,0.7995314861028174,1.1016977524712295
743961179,0.8,1.42,0.12,0.4,128,-0.9865435450174516,-0.0010539834244633086,11.692794874727591,11.827704753058898,-0.13490987833130674,0.3708654623418022,0.02606138702565704,1.5668137411797027,0.5782897849596137,0.00011473920732136064,0.4983989186652039,1.085522752320009
743961793,0.8,1.42,0.12,0.4,128,-0.964852843240638,-0.00274617150204494,11.452680853920144,11.804190806181895,-0.3515099522617504,0.22519320349497218,0.09985793906677745,0.21476035251020795,0.3657495319258746,6.7493651375221e-5,0.349935792048272,1.0873158007941617
74396306x,0.8,1.42,0.12,0.4,128,-0.9991659353767709,-0.008855566334827843,10.68949018268852,11.823002673546481,-1.133512490857962,0.9614993674245826,0.10511859429560606,-0.9857910594808335,1.673499797883734,0.0001124894189438218,1.4373999383662255,1.093549830993763
743963377,0.8,1.42,0.12,0.4,128,-0.8749558989065284,-0.0003153338439239431,11.789671166562668,11.83003389858494,-0.04036273202227214,0.5215168498110911,0.007816698612124733,-0.6735265221381966,2.0363737911954534,6.1869180414071e-5,1.9870912454815348,1.0848200077739365
743963641,0.8,1.42,0.12,0.4,128,-0.9873276522412935,-0.0006069464223193868,11.754302522514976,11.831991664571852,-0.07768914205687594,0.630683988898758,0.010763225253317486,-0.01246251909481047,0.25271507151880285,6.749365136658665e-6,0.38400031340036883,1.0850752308003417
743963887,0.8,1.42,0.12,0.4,128,-0.9463378007327614,-5.302303310770023e-5,11.823590158559565,11.830377106797357,-0.006786948237792245,0.0963087851452201,0.004337635241707422,-0.7196592662009015,1.5904189188750013,1.799830703139022e-5,1.9870912454815348,1.0845766798907572
743963895,0.8,1.42,0.12,0.4,128,-0.9999997446251223,-0.0035208304100390014,11.379041638981803,11.829707931466794,-0.4506662924849909,0.9901871817680753,0.04054674052011733,0.11400618747241933,0.4816347094376744,4.5558214672860786e-5,0.4982369942274133,1.0878808630574164
743964054,0.8,1.42,0.12,0.4,128,-0.8320381652658022,-7.789156292771993e-5,11.820171694688806,11.830141814743556,-0.009970120054749287,0.12080366724461553,0.006228227046216879,1.3426278790048514,0.6589046375122307,5.73696036619558e-5,0.6528734501653402,1.0846011399690016
743964388,0.8,1.42,0.12,0.4,128,-0.9990468678174323,-0.009885121584529954,10.556330595555085,11.821626158374922,-1.265295562819837,0.9558980654584717,0.11802361516521019,-0.39317404409047274,1.5230028422973356,0.00024185225072541412,1.12123483630351,1.0947298865783026
743964599,0.8,1.42,0.12,0.4,128,-0.9908232944595784,-0.026082780973035413,8.410797445484201,11.749393410032733,-3.3385959645485315,0.5370666684932028,0.5224762548034124,-1.4369428125857437,1.2629209471053544,0.00014679869171855354,1.005206638239706,1.1188947904739883
743965137,0.8,1.42,0.12,0.4,128,-0.9725303902679688,-0.0023249888914608336,11.529806625280905,11.82740520338789,-0.2975985781069852,0.7751460828585067,0.03508487727772734,1.0105357424325707,1.0446746820332162,0.0003082210079052007,0.738072709569411,1.0867317234798495
743965399,0.8,1.42,0.12,0.4,128,-0.944181006366787,-0.0006269702513969301,11.737391889256633,11.817644081435443,-0.08025219217880952,0.15183854733015034,0.04449403093949905,0.7710963108467236,0.7054835285578082,0.00011642654860734902,0.6064296655569467,1.0851978028368732
743965591,0.8,1.42,0.12,0.4,128,-0.9904693305536454,-0.001122311334056273,11.68190786323562,11.825563713994823,-0.1436558507592025,0.383139143905607,0.03203778488146385,-0.12367531832506269,1.2828351569177776,7.536791069084997e-5,1.202473769142856,1.0856024556696875
743965823,0.8,1.42,0.12,0.4,128,-0.9890658659383696,-0.00034814690592502713,11.787458483084144,11.832021287042542,-0.04456280395839762,0.7542854711378839,0.005330900123893182,1.0214706321203273,0.8665348019910826,8.661685258795538e-5,0.7905226894106793,1.0848359297668002
743965858,0.8,1.42,0.12,0.4,128,-0.8142132782546977,-0.0018829105015816816,11.586359597496873,11.827372141699332,-0.24101254420245866,0.6890301956733542,0.03660962126535118,0.08370509013528304,0.7268455032726406,7.143078102440945e-5,0.6882160015186638,1.0863083863041882
74396592x,0.8,1.42,0.12,0.4,128,-0.986711757506521,-0.000524487209873824,11.764502583702177,11.83163694656602,-0.06713436286384322,0.4035693520463158,0.010793419320175515,-0.7205029961654544,1.3911600499858738,1.518607155631584e-5,1.797506846166872,1.0850014688581342
743965970,0.8,1.42,0.12,0.4,128,-0.9305570807071207,-7.360789173596436e-5,11.823695629937129,11.833117440079333,-0.009421810142203668,0.4936203360960846,0.0015025610884463992,1.5262298741770326,0.11350630891459339,3.374682568286084e-6,0.19821034872723498,1.0845759254380702
743966332,0.8,1.42,0.12,0.4,128,-0.858978380005203,-0.006530564585747838,10.5343436601535,11.37025592712922,-0.8359122669757202,0.06468642276802081,0.6782366264704398,0.4860877845521873,2.8653602470500874,0.003962439782363202,1.2056303210853239,1.0949276036800026
743966519,0.8,1.42,0.12,0.4,128,-0.8093665478888765,-0.00017474511685228083,11.798174508090783,11.820541883047875,-0.022367374957092068,0.06274384143290261,0.017730758557179246,1.1576920017744594,1.0681090391657595,0.0003037214311458263,0.7582285986154371,1.084758875139051
743966914,0.8,1.42,0.12,0.4,128,-0.9787825823089449,-0.0079267778837465,10.801113211415638,11.81574078053519,-1.0146275691195523,0.5913184945733309,0.14885020145183456,-0.4276070259989908,0.46255699718503135,3.205948452926714e-5,0.511131162311169,1.0925830495826212
743966930,0.8,1.42,0.12,0.4,128,-0.9998261612706267,-0.000830345034265133,11.726108719804516,11.832392884190455,-0.10628416438593824,0.9626341357892488,0.00983881852935457,1.23317501445769,0.3398759382315117,3.768395534495369e-5,0.36606674777752873,1.0852797823979814
74396699x,0.8,1.42,0.12,0.4,128,-0.9996405927812019,-0.007125682761761368,10.910921484816868,11.823008878322323,-0.9120873935054554,0.8701514377948737,0.093363213874817,-0.39491922904136906,1.5442145063907062,0.0001192387840821191,1.313267083740928,1.091651287326332
743967183,0.8,1.42,0.12,0.4,128,-0.9932984437787383,-0.0006607569109885571,11.743987981682036,11.828564866288573,-0.08457688460653756,0.3060585723126361,0.02337992732093433,-0.451027766549891,0.7562195278174335,1.349873027347926e-5,1.000258888018662,1.0851499508991131
743967351,0.8,1.42,0.12,0.4,128,-0.8372152452490061,-0.00015830082265401774,11.8052235847291,11.825486090028814,-0.02026250529971385,0.1723605470504459,0.011105187475750792,0.18394265359128015,1.3726735531414147,8.155482872840002e-5,1.267585467431752,1.0847082643393193
743967474,0.8,1.42,0.12,0.4,128,-0.9999994655308111,-0.03375114217984907,7.478768322355045,11.798914521375728,-4.320146199020683,0.992856766425847,0.3876447996258696,-1.2460439919585526,1.3247363018173832,7.480546359171352e-5,1.1908387416479083,1.1337118569391789
743967685,0.8,1.42,0.12,0.4,128,-0.9999999999991231,-0.005679455131167717,11.100638744672615,11.827609001462077,-0.7269702567894623,0.9999871411888017,0.06476248950465138,0.6905807004397692,0.5775977079670049,0.00010630250090081076,0.503349114232321,1.090084906193341
743967781,0.8,1.42,0.12,0.4,128,-1.0,-0.000637927643454154,11.75103564427518,11.832690382637306,-0.08165473836212556,0.9999999998581046,0.007274156752142868,-0.9150544235395806,0.6725390718308093,2.5310119260654364e-5,0.7845167776961897,1.0850988823684808
743968098,0.8,1.42,0.12,0.4,128,-0.8543273352500531,-0.0009404341290194353,11.707057218858823,11.827432787373308,-0.1203755685144845,0.3579701545662438,0.02737389833143099,0.8822539251634978,0.8008512355677389,0.00010911473637166114,0.6972536462065038,1.085418562607613
743968231,0.8,1.42,0.12,0.4,128,-0.7212901222133412,-4.2634365051352474e-5,11.824892983228173,11.830350181954746,-0.005457198726572798,0.10861788633011593,0.004632904253885975,1.025647450772287,0.8692409111871328,5.9619392040544233e-5,0.8547104012819615,1.0845673615328568
743968442,0.8,1.42,0.12,0.4,128,-0.975182636591008,-0.0033115214176261737,11.35409684013106,11.777971581587213,-0.423874741456153,0.16189392576994285,0.15178937840355175,-1.3825901488633443,1.9632208454803004,9.224132353216162e-5,1.7633499687007714,1.0880739361377911
743968493,0.8,1.42,0.12,0.4,128,-0.9882484581807374,-0.007454548586740896,10.859449445928911,11.813631665031743,-0.9541822191028313,0.5397058308147987,0.14439784344127327,0.2984950755752726,1.0918401375187083,0.00018167041159390248,0.8532147709200354,1.0920856996461168
743969111,0.8,1.42,0.12,0.4,128,-0.9999982191085132,-0.0026788137989249895,11.487735962939142,11.830624129201539,-0.34288816626239615,0.9973539603377035,0.03062759011433433,-0.15670667045139866,0.5762622226626669,2.8122354735542965e-5,0.6570121806739997,1.0870493544790831
743969250,0.8,1.42,0.12,0.4,128,-0.999914884601945,-0.00046198091971512813,11.773667973730328,11.832801531453866,-0.05913355772353768,0.9348851191641617,0.005635970826836116,0.10023914580944196,0.4503353622724665,7.874259325973457e-6,0.6635950523025256,1.0849352981782077
743969568,0.8,1.42,0.12,0.4,128,-0.9396431878147813,-0.0003882273605057036,11.76346250473564,11.813155606880368,-0.049693102144727774,0.11665848966379044,0.028894833978639747,0.38597180627335026,0.907706960270294,0.0001366746440083207,0.7557664540781058,1.0850089843528152
743969592,0.8,1.42,0.12,0.4,128,-1.0,-0.008483700223744471,10.738869203681114,11.824782832320402,-1.0859136286392879,0.9999999999991495,0.09673787598039586,-2.8876035018620887,0.5250360681478976,2.2497883788276644e-5,0.6224521400640372,1.0931196740581601
743969605,0.8,1.42,0.12,0.4,128,-0.731058668860272,-3.346226534909624e-5,11.825080712353596,11.82936388231828,-0.004283169964683253,0.10166514836382401,0.003884811983494717,1.66136841585166,0.5034054073706781,0.00010461515961852743,0.44233960802018213,1.0845660189833044
743970534,0.8,1.42,0.12,0.4,128,-0.9338259795328782,-0.0028547141104377466,11.459076342535099,11.824479748671129,-0.3654034061360303,0.732706360950437,0.04731183827115996,1.0743385153273481,1.0193395830521392,0.0004105863791442984,0.6796958487635486,1.0872670684885908
74397106x,0.8,1.42,0.12,0.4,128,-0.7004307764528785,-0.00017731240551967337,11.788993280928723,11.811689268835236,-0.022695987906512727,0.08748071739318804,0.020547099245031515,1.1244557976135425,1.4039953273417567,0.0005945065791212999,0.8713398177723312,1.084824885057634
74397253x,0.8,1.42,0.12,0.4,128,-0.991612777012631,-0.002227547443743646,11.529876504336302,11.815002577135491,-0.2851260727991889,0.3713430309653433,0.06612527673637271,0.25147056492177133,1.2876933112615412,0.00017998307031158963,1.0131105637844244,1.086731197825398
743972556,0.8,1.42,0.12,0.4,128,-0.6951255328954709,-0.016374830325852057,9.631158234129197,11.727136515838255,-2.0959782817090584,0.29099091116357645,0.7345458809985338,-0.44342274588315095,1.0044870749042496,0.00012036367827095246,0.8432494540755732,1.1038296719553808
743973161,0.8,1.42,0.12,0.4,128,-0.9998015013200756,-0.0007797634789208708,11.732315487445067,11.832125212746934,-0.09980972530186705,0.8456636638464073,0.010524084514669359,-0.920979353446746,1.5709746775608824,1.687341284105276e-5,1.9870912454815348,1.0852346666836665
743973399,0.8,1.42,0.12,0.4,128,-0.7413997541935825,-0.00042162388010441733,11.712953715777878,11.766921572431249,-0.05396785665337056,0.07701204772882887,0.05890100289425181,-0.8883421516058857,1.1206957796609098,0.00010405271252471257,0.985076336727951,1.0853755614737002
743973436,0.8,1.42,0.12,0.4,128,-0.9358231277041984,-0.0002195572941397483,11.791121584662088,11.819224918311976,-0.02810333364988793,0.09568161073138438,0.019317410033664183,0.22114767141296807,0.9731416392888097,8.605440549391962e-5,0.888957083196598,1.0848095741206505
743973890,0.8,1.42,0.12,0.4,128,-0.999999999997024,-0.00391100626313038,11.328782617388665,11.82939141906935,-0.5006088016806842,0.9999843897096627,0.044597095782792126,0.5648936849570532,0.2938337554625136,3.2059484398643605e-5,0.32597650386377114,1.0882707377988778
743974252,0.8,1.42,0.12,0.4,128,-0.7672054318576337,-0.000560121400565911,11.755760369571359,11.827455908843792,-0.071695539272433,0.4207963997856761,0.01845346117601298,-0.5534117547242322,0.9579985987465758,3.149703730489631e-5,1.0697152220435242,1.0850646805108755
743974324,0.8,1.42,0.12,0.4,128,-0.9999997074826816,-0.004246632099318628,11.285435285755902,11.829004194468686,-0.5435689087127837,0.9958128155809775,0.048628692315858715,0.4509744479364886,1.2436054518379802,0.0001293628317823811,1.0434252709728637,1.0886097855048769
743974367,0.8,1.42,0.12,0.4,128,-0.7350669254095872,-3.923068505753244e-5,11.82523916683777,11.830260694525137,-0.005021527687366856,0.18794812511968426,0.002998530760311455,0.9243514150377716,1.0259215752190578,8.999153515564008e-5,0.9290330448716974,1.0845648858252577
74397480x,0.8,1.42,0.12,0.4,128,-0.7832314825379296,-7.016910870651086e-5,11.816240677837227,11.82522232375166,-0.0089816459144334,0.05439273655211558,0.009300319553944371,0.32943299669316173,0.6807079219780466,4.780800305089148e-5,0.6995072629714647,1.0846292850039538
743975212,0.8,1.42,0.12,0.4,128,-0.5853752938760283,-0.015380370221958718,9.820506746541138,11.789194134951853,-1.9686873884107143,0.8014623267991832,0.3673783368054894,-0.4751140777530628,1.895559663264113,0.00023116575591863376,1.39911021339796,1.101827739220505
743975335,0.8,1.42,0.12,0.4,128,-0.9950905849745582,-0.0010167744194471992,11.6982109777805,11.82835810346974,-0.13014712568923947,0.4208493533653392,0.025262113584820944,0.22332249269561688,0.29296910893614936,2.3060330883596312e-5,0.348047488722739,1.0854831565184961
743975538,0.8,1.42,0.12,0.4,128,-0.950517137292989,-0.005360743323116307,11.115856277959798,11.802031423318683,-0.6861751453588845,0.3272558593694537,0.16693608865740384,-0.4659348190010748,0.626083373767444,6.299407463825509e-5,0.6058622743884134,1.089961580556126
743975618,0.8,1.42,0.12,0.4,128,-0.9999984246991536,-0.018440738096711318,9.453820679735863,11.81423515611491,-2.360414476379047,0.9847923673319978,0.2135421847914115,-1.0231872021728372,0.6088012682524956,2.2497883788048795e-5,0.7134974068133021,1.1057773395409844
743975896,0.8,1.42,0.12,0.4,128,-0.6619278965326021,-3.491483126397631e-5,11.823108668315914,11.827577766717702,-0.0044690984017883295,0.058020975257978794,0.005293469528437033,0.7203880158928961,0.5835722415665373,5.8494497846301564e-5,0.5760004878204523,1.0845801242341486
743975941,0.8,1.42,0.12,0.4,128,-0.8631109158044349,-0.010655756778259,10.366117256077066,11.73005412369422,-1.363936867617154,0.36924146331890517,0.3184125369726839,-0.452910080526648,3.6487872942856665,0.0010832731043948804,1.9870912454815348,1.0964681351075551
743976725,0.8,1.42,0.12,0.4,128,-0.9980174581657734,-0.01869723781025643,9.411357614300911,11.804604054013728,-2.393246439712817,0.7865744227382981,0.26838682179977763,-0.5190712982019352,1.665049890026019,0.00015917252780098574,1.318898609427661,1.1062545958810939
743977146,0.8,1.42,0.12,0.4,128,-0.7515057720841453,-0.00018347772072016086,11.77191574158736,11.795400889839545,-0.02348514825218473,0.055562412421960215,0.02916396922548916,-0.42602045912092473,0.8096088699360738,7.030588684071836e-5,0.7699825620730081,1.0849479406709683
743977496,0.8,1.42,0.12,0.4,128,-0.7451217918374545,-0.0008799493470999834,11.714538352490441,11.82717186891924,-0.11263351642879904,0.607988949548651,0.021980757963422182,0.46345989212121547,0.48626443278646114,7.986748744715064e-5,0.45064644863017556,1.0853640126405328
743978237,0.8,1.42,0.12,0.4,128,-0.7505961019664138,-3.230876394565105e-5,11.826153511723584,11.830289033508624,-0.004135521785039842,0.08845756507043757,0.003323410460431583,-0.6902222644045166,0.8945870961348362,1.4061177368185485e-5,1.1742977828937446,1.0845583476494427
743978528,0.8,1.42,0.12,0.4,128,-0.9188573643942358,-0.00016986596214181994,11.810321146863828,11.832063990017978,-0.02174284315415065,0.5855319305782729,0.0035721978341559076,0.8968104928908958,0.9249522439319001,6.524386298821173e-5,0.8931531552986797,1.0846717026205122
743978704,0.8,1.42,0.12,0.4,128,-0.9375405223247738,-3.643845288492585e-5,11.826882297639319,11.831546419608587,-0.004664121969268464,0.1581974614957255,0.0025525896815440335,0.9740679200089002,0.8589186511736308,4.724555595728531e-5,0.8847934030700342,1.0845531370680508
743978720,0.8,1.42,0.12,0.4,128,-0.9998858178934111,-0.032648464791061454,7.616991895644735,11.7959953889006,-4.179003493255865,0.9365763717806775,0.3976559602295642,0.11226533348221386,1.4311136583162645,0.000380214236015925,0.9313418768421907,1.1312854226051865
743978990,0.8,1.42,0.12,0.4,128,-0.999990184826346,-0.06889288574666565,2.9431067101120005,11.761396085685204,-8.818289375573205,0.980311351076714,0.801364432508103,-0.940066901973939,0.8708064781221533,7.874259325786269e-5,0.6556318714152846,1.3397770106548208
743979264,0.8,1.42,0.12,0.4,128,-0.7634000872820981,-0.00224690220402215,11.388967068344634,11.67657055045947,-0.2876034821148359,0.10630947428100525,0.2097123204701781,-0.3496849867304375,3.6055575733249015,0.0010619001147550993,1.9870912454815348,1.087804275313033
743979280,0.8,1.42,0.12,0.4,128,-0.9998941726906834,-0.014090277115574345,10.011848617122773,11.815404087916287,-1.8035554707935137,0.8944902296956122,0.1796915277498227,-0.6357350412143531,1.2657631202253785,0.00012092612536042697,1.0654064513832955,1.0998816540523544
743979459,0.8,1.42,0.12,0.4,128,-0.9997492386920737,-0.004751995582892799,11.2153144873596,11.823569921969879,-0.60825543461028,0.7220839132926042,0.07522889259936204,0.4414794880336514,0.8212037500660574,8.492951130262356e-5,0.7491329035382119,1.0891637948384831
